LastName,FirstName,DateOfBirth,IdStr,Season,Age,EndTeam,MainPos,IsCenter,IsLeftWing,IsRightWing,Country,IsCanadian,IsAmerican,IsSwedish,IsRussian,IsCzech,IsFinnish,GamesPlayed,Goals,GoalsPerGame,Assists,AssistsPerGame,ShirtNumber,ShirtNumberLargerThanForty,GoalsPredictedLassoModel
Quincey,Kyle,1985-08-12,Quincey_Kyle_1985-08-12,2015-16,30,DET,D,0,0,0,CAN,1,0,0,0,0,0,47,4,0.0851063829787,7,0.148936170213,27.0,0,2.8790695516
Raffl,Michael,1988-12-01,Raffl_Michael_1988-12-01,2015-16,27,PHI,LW,0,1,0,AUT,0,0,0,0,0,0,82,13,0.158536585366,18,0.219512195122,12.0,0,10.5406362897
Rakell,Rickard,1993-05-05,Rakell_Rickard_1993-05-05,2015-16,22,ANA,C,1,0,0,SWE,0,0,1,0,0,0,72,20,0.277777777778,23,0.319444444444,67.0,1,19.6493697281
Randell,Tyler,1991-06-15,Randell_Tyler_1991-06-15,2015-16,24,BOS,RW,0,0,1,CAN,1,0,0,0,0,0,27,6,0.222222222222,0,0.0,64.0,1,11.059377702
Rask,Victor,1993-03-01,Rask_Victor_1993-03-01,2015-16,22,CAR,C,1,0,0,SWE,0,0,1,0,0,0,80,21,0.2625,27,0.3375,49.0,1,19.4400882334
Rasmussen,Dennis,1990-07-03,Rasmussen_Dennis_1990-07-03,2015-16,25,CHI,C,1,0,0,SWE,0,0,1,0,0,0,44,4,0.0909090909091,5,0.113636363636,70.0,1,7.46373139955
Rattie,Ty,1993-02-05,Rattie_Ty_1993-02-05,2015-16,22,STL,RW,0,0,1,CAN,1,0,0,0,0,0,13,4,0.307692307692,2,0.153846153846,18.0,0,16.1218024081
Raymond,Mason,1985-09-17,Raymond_Mason_1985-09-17,2015-16,30,CGY,LW,0,1,0,CAN,1,0,0,0,0,0,29,4,0.137931034483,1,0.0344827586207,21.0,0,5.08209435269
Read,Matt,1986-06-14,Read_Matt_1986-06-14,2015-16,29,PHI,RW,0,0,1,CAN,1,0,0,0,0,0,79,11,0.139240506329,15,0.189873417722,24.0,0,9.67475665354
Reaves,Ryan,1987-01-20,Reaves_Ryan_1987-01-20,2015-16,28,STL,RW,0,0,1,CAN,1,0,0,0,0,0,64,3,0.046875,1,0.015625,75.0,1,3.74645966863
Redmond,Zach,1988-07-26,Redmond_Zach_1988-07-26,2015-16,27,COL,D,0,0,0,USA,0,1,0,0,0,0,37,2,0.0540540540541,4,0.108108108108,22.0,0,1.44821662958
Reilly,Mike,1993-07-13,Reilly_Mike_1993-07-13,2015-16,22,MIN,D,0,0,0,USA,0,1,0,0,0,0,29,1,0.0344827586207,6,0.206896551724,4.0,0,2.45237772286
Reinhart,Griffin,1994-01-24,Reinhart_Griffin_1994-01-24,2015-16,21,EDM,D,0,0,0,CAN,1,0,0,0,0,0,29,0,0.0,1,0.0344827586207,8.0,0,0.0
Reinhart,Sam,1995-11-06,Reinhart_Sam_1995-11-06,2015-16,20,BUF,C,1,0,0,CAN,1,0,0,0,0,0,79,23,0.291139240506,19,0.240506329114,23.0,0,18.7384069888
Ribeiro,Mike,1980-02-10,Ribeiro_Mike_1980-02-10,2015-16,35,NSH,C,1,0,0,CAN,1,0,0,0,0,0,81,7,0.0864197530864,43,0.530864197531,63.0,1,8.96733804754
Richards,Brad,1980-05-02,Richards_Brad_1980-05-02,2015-16,35,DET,C,1,0,0,CAN,1,0,0,0,0,0,68,10,0.147058823529,18,0.264705882353,17.0,0,8.39377203061
Richards,Mike,1985-02-11,Richards_Mike_1985-02-11,2015-16,30,WSH,C,1,0,0,CAN,1,0,0,0,0,0,39,2,0.0512820512821,3,0.0769230769231,10.0,0,2.40542813431
Richardson,Brad,1985-02-04,Richardson_Brad_1985-02-04,2015-16,30,ARI,RW,0,0,1,CAN,1,0,0,0,0,0,82,11,0.134146341463,20,0.243902439024,12.0,0,9.83640412866
Rieder,Tobias,1993-01-10,Rieder_Tobias_1993-01-10,2015-16,22,ARI,RW,0,0,1,DEU,0,0,0,0,0,0,82,14,0.170731707317,23,0.280487804878,8.0,0,13.8019447902
Rielly,Morgan,1994-03-09,Rielly_Morgan_1994-03-09,2015-16,21,TOR,D,0,0,0,CAN,1,0,0,0,0,0,82,9,0.109756097561,27,0.329268292683,44.0,1,9.49914320305
Rinaldo,Zac,1990-06-15,Rinaldo_Zac_1990-06-15,2015-16,25,BOS,C,1,0,0,CAN,1,0,0,0,0,0,52,1,0.0192307692308,2,0.0384615384615,36.0,0,2.31391018207
Ristolainen,Rasmus,1994-10-27,Ristolainen_Rasmus_1994-10-27,2015-16,21,BUF,D,0,0,0,FIN,0,0,0,0,0,1,82,9,0.109756097561,32,0.390243902439,55.0,1,7.08589174573
Ritchie,Nick,1995-12-05,Ritchie_Nick_1995-12-05,2015-16,20,ANA,LW,0,1,0,CAN,1,0,0,0,0,0,33,2,0.0606060606061,2,0.0606060606061,37.0,0,4.47086875759
Roussel,Antoine,1989-11-21,Roussel_Antoine_1989-11-21,2015-16,26,DAL,LW,0,1,0,FRA,0,0,0,0,0,0,80,13,0.1625,16,0.2,21.0,0,10.7001475863
Rozsival,Michal,1978-09-03,Rozsival_Michal_1978-09-03,2015-16,37,CHI,D,0,0,0,CZE,0,0,0,0,1,0,51,1,0.0196078431373,12,0.235294117647,32.0,0,0.0
Russell,Kris,1987-05-02,Russell_Kris_1987-05-02,2015-16,28,DAL,D,0,0,0,CAN,1,0,0,0,0,0,62,4,0.0645161290323,15,0.241935483871,2.0,0,3.91308969417
Rust,Bryan,1992-05-11,Rust_Bryan_1992-05-11,2015-16,23,PIT,RW,0,0,1,USA,0,1,0,0,0,0,41,4,0.0975609756098,7,0.170731707317,17.0,0,7.65561779378
Ruutu,Tuomo,1983-02-16,Ruutu_Tuomo_1983-02-16,2015-16,32,NJD,LW,0,1,0,FIN,0,0,0,0,0,1,33,0,0.0,1,0.030303030303,15.0,0,0.0
Ryan,Bobby,1987-03-17,Ryan_Bobby_1987-03-17,2015-16,28,OTT,RW,0,0,1,USA,0,1,0,0,0,0,81,22,0.271604938272,34,0.41975308642,6.0,0,18.1695795448
Rychel,Kerby,1994-10-07,Rychel_Kerby_1994-10-07,2015-16,21,CBJ,LW,0,1,0,USA,0,1,0,0,0,0,32,2,0.0625,7,0.21875,21.0,0,5.80327689005
Saad,Brandon,1992-10-27,Saad_Brandon_1992-10-27,2015-16,23,CBJ,LW,0,1,0,USA,0,1,0,0,0,0,78,31,0.397435897436,22,0.282051282051,20.0,0,22.713473094
Salomaki,Miikka,1993-03-09,Salomaki_Miikka_1993-03-09,2015-16,22,NSH,RW,0,0,1,FIN,0,0,0,0,0,1,61,5,0.0819672131148,5,0.0819672131148,20.0,0,4.09397159915
Santorelli,Mike,1985-12-14,Santorelli_Mike_1985-12-14,2015-16,30,ANA,C,1,0,0,CAN,1,0,0,0,0,0,70,9,0.128571428571,9,0.128571428571,25.0,0,7.55031828419
Savard,David,1990-10-22,Savard_David_1990-10-22,2015-16,25,CBJ,D,0,0,0,CAN,1,0,0,0,0,0,65,4,0.0615384615385,21,0.323076923077,58.0,1,5.64620946429
Sbisa,Luca,1990-01-30,Sbisa_Luca_1990-01-30,2015-16,25,VAN,D,0,0,0,ITA,0,0,0,0,0,0,41,2,0.0487804878049,6,0.146341463415,5.0,0,2.22445574422
Scandella,Marco,1990-02-23,Scandella_Marco_1990-02-23,2015-16,25,MIN,D,0,0,0,CAN,1,0,0,0,0,0,73,5,0.0684931506849,16,0.219178082192,6.0,0,5.02507884944
Sceviour,Colton,1989-04-20,Sceviour_Colton_1989-04-20,2015-16,26,DAL,C,1,0,0,CAN,1,0,0,0,0,0,71,11,0.154929577465,12,0.169014084507,22.0,0,10.1477510127
Schaller,Tim,1990-11-16,Schaller_Tim_1990-11-16,2015-16,25,BUF,C,1,0,0,USA,0,1,0,0,0,0,17,1,0.0588235294118,2,0.117647058824,59.0,1,3.76671085031
Scheifele,Mark,1993-03-15,Scheifele_Mark_1993-03-15,2015-16,22,WPG,C,1,0,0,CAN,1,0,0,0,0,0,71,29,0.408450704225,32,0.450704225352,55.0,1,25.4806733894
Schenn,Brayden,1991-08-22,Schenn_Brayden_1991-08-22,2015-16,24,PHI,C,1,0,0,CAN,1,0,0,0,0,0,80,26,0.325,33,0.4125,10.0,0,20.9791543568
Schenn,Luke,1989-11-02,Schenn_Luke_1989-11-02,2015-16,26,LAK,D,0,0,0,CAN,1,0,0,0,0,0,72,4,0.0555555555556,12,0.166666666667,52.0,1,3.88181723635
Schlemko,David,1987-05-07,Schlemko_David_1987-05-07,2015-16,28,NJD,D,0,0,0,CAN,1,0,0,0,0,0,67,6,0.089552238806,13,0.194029850746,8.0,0,4.76330997024
Schmidt,Nate,1991-07-16,Schmidt_Nate_1991-07-16,2015-16,24,WSH,D,0,0,0,USA,0,1,0,0,0,0,72,2,0.0277777777778,14,0.194444444444,88.0,1,3.39439971018
Schroeder,Jordan,1990-09-29,Schroeder_Jordan_1990-09-29,2015-16,25,MIN,C,1,0,0,USA,0,1,0,0,0,0,26,2,0.0769230769231,2,0.0769230769231,10.0,0,4.29578674919
Schultz,Justin,1990-07-06,Schultz_Justin_1990-07-06,2015-16,25,PIT,D,0,0,0,CAN,1,0,0,0,0,0,63,4,0.0634920634921,14,0.222222222222,4.0,0,4.45179928464
Schultz,Nick,1982-08-25,Schultz_Nick_1982-08-25,2015-16,33,PHI,D,0,0,0,CAN,1,0,0,0,0,0,81,1,0.0123456790123,9,0.111111111111,55.0,1,0.0210992621657
Schwartz,Jaden,1992-06-25,Schwartz_Jaden_1992-06-25,2015-16,23,STL,LW,0,1,0,CAN,1,0,0,0,0,0,33,8,0.242424242424,14,0.424242424242,17.0,0,15.4235170129
Scott,John,1982-09-26,Scott_John_1982-09-26,2015-16,33,MTL,LW,0,1,0,CAN,1,0,0,0,0,0,12,0,0.0,1,0.0833333333333,22.0,0,0.0
Scuderi,Rob,1978-12-30,Scuderi_Rob_1978-12-30,2015-16,37,LAK,D,0,0,0,USA,0,1,0,0,0,0,63,0,0.0,10,0.15873015873,7.0,0,0.0
Seabrook,Brent,1985-04-20,Seabrook_Brent_1985-04-20,2015-16,30,CHI,D,0,0,0,CAN,1,0,0,0,0,0,81,14,0.172839506173,35,0.432098765432,7.0,0,10.8480031788
Sedin,Daniel,1980-09-26,Sedin_Daniel_1980-09-26,2015-16,35,VAN,LW,0,1,0,SWE,0,0,1,0,0,0,82,28,0.341463414634,33,0.40243902439,22.0,0,19.8374026294
Sedin,Henrik,1980-09-26,Sedin_Henrik_1980-09-26,2015-16,35,VAN,C,1,0,0,SWE,0,0,1,0,0,0,74,11,0.148648648649,44,0.594594594595,33.0,0,13.1591780325
Seguin,Tyler,1992-01-31,Seguin_Tyler_1992-01-31,2015-16,23,DAL,C,1,0,0,CAN,1,0,0,0,0,0,72,33,0.458333333333,40,0.555555555556,91.0,1,28.5291106367
Seidenberg,Dennis,1981-07-18,Seidenberg_Dennis_1981-07-18,2015-16,34,BOS,D,0,0,0,DEU,0,0,0,0,0,0,61,1,0.016393442623,11,0.180327868852,44.0,1,0.0
Sekac,Jiri,1992-06-10,Sekac_Jiri_1992-06-10,2015-16,23,ARI,LW,0,1,0,CZE,0,0,0,0,1,0,39,1,0.025641025641,5,0.128205128205,36.0,0,3.64935084119
Sekera,Andrej,1986-06-08,Sekera_Andrej_1986-06-08,2015-16,29,EDM,D,0,0,0,SVK,0,0,0,0,0,0,81,6,0.0740740740741,24,0.296296296296,2.0,0,5.34118349075
Semin,Alexander,1984-03-03,Semin_Alexander_1984-03-03,2015-16,31,MTL,RW,0,0,1,RUS,0,0,0,1,0,0,15,1,0.0666666666667,3,0.2,13.0,0,4.62863684161
Severson,Damon,1994-08-07,Severson_Damon_1994-08-07,2015-16,21,NJD,D,0,0,0,CAN,1,0,0,0,0,0,72,1,0.0138888888889,20,0.277777777778,28.0,0,4.08465831007
Sharp,Patrick,1981-12-27,Sharp_Patrick_1981-12-27,2015-16,34,DAL,LW,0,1,0,CAN,1,0,0,0,0,0,76,20,0.263157894737,35,0.460526315789,10.0,0,15.6268083659
Shattenkirk,Kevin,1989-01-29,Shattenkirk_Kevin_1989-01-29,2015-16,26,STL,D,0,0,0,USA,0,1,0,0,0,0,72,14,0.194444444444,30,0.416666666667,22.0,0,12.3128860434
Shaw,Andrew,1991-07-20,Shaw_Andrew_1991-07-20,2015-16,24,CHI,RW,0,0,1,CAN,1,0,0,0,0,0,78,14,0.179487179487,20,0.25641025641,65.0,1,13.5494001013
Shaw,Logan,1992-10-05,Shaw_Logan_1992-10-05,2015-16,23,FLA,RW,0,0,1,CAN,1,0,0,0,0,0,53,5,0.0943396226415,2,0.0377358490566,48.0,1,6.90712369565
Sheahan,Riley,1991-12-07,Sheahan_Riley_1991-12-07,2015-16,24,DET,C,1,0,0,CAN,1,0,0,0,0,0,81,14,0.172839506173,11,0.135802469136,15.0,0,11.5008760561
Sheary,Conor,1992-08-06,Sheary_Conor_1992-08-06,2015-16,23,PIT,LW,0,1,0,USA,0,1,0,0,0,0,44,7,0.159090909091,3,0.0681818181818,43.0,1,8.87785776856
Shore,Nick,1992-09-26,Shore_Nick_1992-09-26,2015-16,23,LAK,C,1,0,0,USA,0,1,0,0,0,0,68,3,0.0441176470588,7,0.102941176471,21.0,0,5.1531332635
Silfverberg,Jakob,1990-10-13,Silfverberg_Jakob_1990-10-13,2015-16,25,ANA,RW,0,0,1,SWE,0,0,1,0,0,0,82,20,0.243902439024,19,0.231707317073,33.0,0,17.1532451503
Sill,Zach,1988-05-24,Sill_Zach_1988-05-24,2015-16,27,WSH,C,1,0,0,CAN,1,0,0,0,0,0,10,1,0.1,0,0.0,23.0,0,3.49133991493
Simmonds,Wayne,1988-08-26,Simmonds_Wayne_1988-08-26,2015-16,27,PHI,RW,0,0,1,CAN,1,0,0,0,0,0,81,32,0.395061728395,28,0.345679012346,17.0,0,23.2458813326
Sislo,Mike,1988-01-20,Sislo_Mike_1988-01-20,2015-16,27,NJD,RW,0,0,1,USA,0,1,0,0,0,0,18,3,0.166666666667,1,0.0555555555556,46.0,1,8.02284960309
Sissons,Colton,1993-11-05,Sissons_Colton_1993-11-05,2015-16,22,NSH,C,1,0,0,CAN,1,0,0,0,0,0,34,4,0.117647058824,2,0.0588235294118,10.0,0,6.99067912521
Skille,Jack,1987-05-19,Skille_Jack_1987-05-19,2015-16,28,COL,RW,0,0,1,USA,0,1,0,0,0,0,74,8,0.108108108108,6,0.0810810810811,8.0,0,7.2794925073
Skinner,Jeff,1992-05-16,Skinner_Jeff_1992-05-16,2015-16,23,CAR,LW,0,1,0,CAN,1,0,0,0,0,0,82,28,0.341463414634,23,0.280487804878,53.0,1,20.5646246065
Slavin,Jaccob,1994-05-01,Slavin_Jaccob_1994-05-01,2015-16,21,CAR,D,0,0,0,USA,0,1,0,0,0,0,63,2,0.031746031746,18,0.285714285714,74.0,1,4.8538657216
Slepyshev,Anton,1994-05-13,Slepyshev_Anton_1994-05-13,2015-16,21,EDM,LW,0,1,0,RUS,0,0,0,1,0,0,11,0,0.0,1,0.0909090909091,42.0,1,2.22168233826
Smid,Ladislav,1986-02-01,Smid_Ladislav_1986-02-01,2015-16,29,CGY,D,0,0,0,CZE,0,0,0,0,1,0,22,0,0.0,0,0.0,15.0,0,0.0
Smith,Ben,1988-07-11,Smith_Ben_1988-07-11,2015-16,27,TOR,RW,0,0,1,USA,0,1,0,0,0,0,22,2,0.0909090909091,4,0.181818181818,26.0,0,5.76209879845
Smith,Brendan,1989-02-08,Smith_Brendan_1989-02-08,2015-16,26,DET,D,0,0,0,CAN,1,0,0,0,0,0,63,3,0.047619047619,12,0.190476190476,2.0,0,3.18528302604
Smith,Craig,1989-09-05,Smith_Craig_1989-09-05,2015-16,26,NSH,RW,0,0,1,USA,0,1,0,0,0,0,82,21,0.256097560976,16,0.19512195122,15.0,0,15.8276989678
Smith,Reilly,1991-04-01,Smith_Reilly_1991-04-01,2015-16,24,FLA,RW,0,0,1,CAN,1,0,0,0,0,0,82,25,0.30487804878,25,0.30487804878,18.0,0,19.5740652457
Smith,Zack,1988-04-05,Smith_Zack_1988-04-05,2015-16,27,OTT,C,1,0,0,CAN,1,0,0,0,0,0,81,25,0.308641975309,11,0.135802469136,15.0,0,16.8653622196
Smith-Pelly,Devante,1992-06-14,Smith-Pelly_Devante_1992-06-14,2015-16,23,NJD,RW,0,0,1,CAN,1,0,0,0,0,0,64,14,0.21875,11,0.171875,25.0,0,13.9817559337
Soderberg,Carl,1985-10-12,Soderberg_Carl_1985-10-12,2015-16,30,COL,C,1,0,0,SWE,0,0,1,0,0,0,82,12,0.146341463415,39,0.475609756098,34.0,0,13.4356253108
Soshnikov,Nikita,1993-10-14,Soshnikov_Nikita_1993-10-14,2015-16,22,TOR,RW,0,0,1,RUS,0,0,0,1,0,0,11,2,0.181818181818,3,0.272727272727,41.0,1,12.7993340245
Spaling,Nick,1988-09-19,Spaling_Nick_1988-09-19,2015-16,27,SJS,C,1,0,0,CAN,1,0,0,0,0,0,58,3,0.051724137931,10,0.172413793103,16.0,0,4.8057875134
Spezza,Jason,1983-06-13,Spezza_Jason_1983-06-13,2015-16,32,DAL,C,1,0,0,CAN,1,0,0,0,0,0,75,33,0.44,30,0.4,90.0,1,24.0994256847
Spooner,Ryan,1992-01-30,Spooner_Ryan_1992-01-30,2015-16,23,BOS,C,1,0,0,CAN,1,0,0,0,0,0,80,13,0.1625,36,0.45,51.0,1,14.5164083124
Sprong,Daniel,1997-03-17,Sprong_Daniel_1997-03-17,2015-16,18,PIT,RW,0,0,1,NLD,0,0,0,0,0,0,18,2,0.111111111111,0,0.0,41.0,1,7.20194009388
Spurgeon,Jared,1989-11-29,Spurgeon_Jared_1989-11-29,2015-16,26,MIN,D,0,0,0,CAN,1,0,0,0,0,0,77,11,0.142857142857,18,0.233766233766,46.0,1,8.6433191024
Staal,Eric,1984-10-29,Staal_Eric_1984-10-29,2015-16,31,NYR,C,1,0,0,CAN,1,0,0,0,0,0,83,13,0.156626506024,26,0.313253012048,12.0,0,10.844428617
Staal,Jordan,1988-09-10,Staal_Jordan_1988-09-10,2015-16,27,CAR,C,1,0,0,CAN,1,0,0,0,0,0,82,20,0.243902439024,28,0.341463414634,11.0,0,15.9851613631
Staal,Marc,1987-01-13,Staal_Marc_1987-01-13,2015-16,28,NYR,D,0,0,0,CAN,1,0,0,0,0,0,77,2,0.025974025974,13,0.168831168831,18.0,0,2.04050802159
Stafford,Drew,1985-10-30,Stafford_Drew_1985-10-30,2015-16,30,WPG,RW,0,0,1,USA,0,1,0,0,0,0,78,21,0.269230769231,17,0.217948717949,12.0,0,15.5039216978
Stajan,Matt,1983-12-19,Stajan_Matt_1983-12-19,2015-16,32,CGY,C,1,0,0,CAN,1,0,0,0,0,0,80,6,0.075,11,0.1375,18.0,0,5.11571575869
Stalberg,Viktor,1986-01-17,Stalberg_Viktor_1986-01-17,2015-16,29,NYR,LW,0,1,0,SWE,0,0,1,0,0,0,75,9,0.12,11,0.146666666667,25.0,0,8.62071444301
Stamkos,Steven,1990-02-07,Stamkos_Steven_1990-02-07,2015-16,25,TBL,C,1,0,0,CAN,1,0,0,0,0,0,77,36,0.467532467532,28,0.363636363636,91.0,1,26.7816200418
Stastny,Paul,1985-12-27,Stastny_Paul_1985-12-27,2015-16,30,STL,C,1,0,0,CAN,1,0,0,0,0,0,64,10,0.15625,39,0.609375,26.0,0,13.222012868
Steen,Alexander,1984-03-01,Steen_Alexander_1984-03-01,2015-16,31,STL,LW,0,1,0,CAN,1,0,0,0,0,0,67,17,0.253731343284,35,0.522388059701,20.0,0,16.1996741753
Stempniak,Lee,1983-02-04,Stempniak_Lee_1983-02-04,2015-16,32,BOS,RW,0,0,1,USA,0,1,0,0,0,0,82,19,0.231707317073,32,0.390243902439,20.0,0,15.1452084265
Stepan,Derek,1990-06-18,Stepan_Derek_1990-06-18,2015-16,25,NYR,C,1,0,0,USA,0,1,0,0,0,0,72,22,0.305555555556,31,0.430555555556,21.0,0,19.7318760862
Stewart,Chris,1987-10-30,Stewart_Chris_1987-10-30,2015-16,28,ANA,RW,0,0,1,CAN,1,0,0,0,0,0,56,8,0.142857142857,12,0.214285714286,29.0,0,9.45007129405
Stoll,Jarret,1982-06-24,Stoll_Jarret_1982-06-24,2015-16,33,MIN,C,1,0,0,CAN,1,0,0,0,0,0,80,4,0.05,5,0.0625,19.0,0,3.02032769246
Stone,Mark,1992-05-13,Stone_Mark_1992-05-13,2015-16,23,OTT,RW,0,0,1,CAN,1,0,0,0,0,0,75,23,0.306666666667,38,0.506666666667,61.0,1,21.8194969532
Stone,Michael,1990-06-07,Stone_Michael_1990-06-07,2015-16,25,ARI,D,0,0,0,CAN,1,0,0,0,0,0,75,6,0.08,30,0.4,26.0,0,7.36832479265
Stoner,Clayton,1985-02-19,Stoner_Clayton_1985-02-19,2015-16,30,ANA,D,0,0,0,CAN,1,0,0,0,0,0,50,1,0.02,5,0.1,3.0,0,0.0
Strait,Brian,1988-01-04,Strait_Brian_1988-01-04,2015-16,27,NYI,D,0,0,0,USA,0,1,0,0,0,0,52,1,0.0192307692308,5,0.0961538461538,37.0,0,0.334748338151
Stralman,Anton,1986-08-01,Stralman_Anton_1986-08-01,2015-16,29,TBL,D,0,0,0,SWE,0,0,1,0,0,0,73,9,0.123287671233,25,0.342465753425,6.0,0,8.97055860517
Streit,Mark,1977-12-11,Streit_Mark_1977-12-11,2015-16,38,PHI,D,0,0,0,CHE,0,0,0,0,0,0,62,6,0.0967741935484,17,0.274193548387,32.0,0,3.21565800104
Strome,Ryan,1993-07-11,Strome_Ryan_1993-07-11,2015-16,22,NYI,RW,0,0,1,CAN,1,0,0,0,0,0,71,8,0.112676056338,20,0.281690140845,18.0,0,10.789034722
Stuart,Mark,1984-04-27,Stuart_Mark_1984-04-27,2015-16,31,WPG,D,0,0,0,USA,0,1,0,0,0,0,64,1,0.015625,2,0.03125,5.0,0,0.0
Subban,P.K.,1989-05-13,Subban_P.K._1989-05-13,2015-16,26,MTL,D,0,0,0,CAN,1,0,0,0,0,0,68,6,0.0882352941176,45,0.661764705882,76.0,1,9.99223219042
Sundqvist,Oskar,1994-03-23,Sundqvist_Oskar_1994-03-23,2015-16,21,PIT,C,1,0,0,SWE,0,0,1,0,0,0,18,1,0.0555555555556,3,0.166666666667,40.0,0,6.15916083045
Sustr,Andrej,1990-11-29,Sustr_Andrej_1990-11-29,2015-16,25,TBL,D,0,0,0,CZE,0,0,0,0,1,0,77,4,0.0519480519481,17,0.220779220779,62.0,1,5.28467099825
Suter,Ryan,1985-01-21,Suter_Ryan_1985-01-21,2015-16,30,MIN,D,0,0,0,USA,0,1,0,0,0,0,82,8,0.0975609756098,43,0.524390243902,20.0,0,8.39667639068
Sutter,Brandon,1989-02-14,Sutter_Brandon_1989-02-14,2015-16,26,VAN,C,1,0,0,USA,0,1,0,0,0,0,20,5,0.25,4,0.2,21.0,0,12.7917633456
Svedberg,Viktor,1991-05-24,Svedberg_Viktor_1991-05-24,2015-16,24,CHI,D,0,0,0,SWE,0,0,1,0,0,0,27,2,0.0740740740741,2,0.0740740740741,43.0,1,3.8816700082
Talbot,Max,1984-02-11,Talbot_Max_1984-02-11,2015-16,31,BOS,C,1,0,0,CAN,1,0,0,0,0,0,38,2,0.0526315789474,5,0.131578947368,25.0,0,2.71147929791
Tanev,Christopher,1989-12-20,Tanev_Christopher_1989-12-20,2015-16,26,VAN,D,0,0,0,CAN,1,0,0,0,0,0,69,4,0.0579710144928,14,0.202898550725,8.0,0,3.99752732279
Tanguay,Alex,1979-11-21,Tanguay_Alex_1979-11-21,2015-16,36,ARI,LW,0,1,0,CAN,1,0,0,0,0,0,70,8,0.114285714286,27,0.385714285714,40.0,0,7.49432648938
Tarasenko,Vladimir,1991-12-13,Tarasenko_Vladimir_1991-12-13,2015-16,24,STL,RW,0,0,1,RUS,0,0,0,1,0,0,80,40,0.5,34,0.425,91.0,1,30.6875075214
Tatar,Tomas,1990-12-01,Tatar_Tomas_1990-12-01,2015-16,25,DET,LW,0,1,0,SVK,0,0,0,0,0,0,81,21,0.259259259259,24,0.296296296296,21.0,0,16.2640019147
Tavares,John,1990-09-20,Tavares_John_1990-09-20,2015-16,25,NYI,C,1,0,0,CAN,1,0,0,0,0,0,78,33,0.423076923077,37,0.474358974359,91.0,1,25.8937546996
Tennyson,Matt,1990-04-23,Tennyson_Matt_1990-04-23,2015-16,25,SJS,D,0,0,0,USA,0,1,0,0,0,0,29,1,0.0344827586207,3,0.103448275862,80.0,1,0.943286734939
Teravainen,Teuvo,1994-09-11,Teravainen_Teuvo_1994-09-11,2015-16,21,CHI,C,1,0,0,FIN,0,0,0,0,0,1,78,13,0.166666666667,22,0.282051282051,86.0,1,10.4903539172
Terry,Chris,1989-04-07,Terry_Chris_1989-04-07,2015-16,26,CAR,LW,0,1,0,CAN,1,0,0,0,0,0,68,8,0.117647058824,3,0.0441176470588,25.0,0,6.72191976403
Theodore,Shea,1995-08-03,Theodore_Shea_1995-08-03,2015-16,20,ANA,D,0,0,0,CAN,1,0,0,0,0,0,19,3,0.157894736842,5,0.263157894737,53.0,1,8.88656173136
Thompson,Nate,1984-10-05,Thompson_Nate_1984-10-05,2015-16,31,ANA,C,1,0,0,USA,0,1,0,0,0,0,49,3,0.0612244897959,3,0.0612244897959,44.0,1,3.06250122855
Thorburn,Chris,1983-06-03,Thorburn_Chris_1983-06-03,2015-16,32,WPG,RW,0,0,1,CAN,1,0,0,0,0,0,82,6,0.0731707317073,6,0.0731707317073,22.0,0,4.95173219906
Thornton,Joe,1979-07-02,Thornton_Joe_1979-07-02,2015-16,36,SJS,C,1,0,0,CAN,1,0,0,0,0,0,82,19,0.231707317073,63,0.768292682927,19.0,0,17.3561008863
Thornton,Shawn,1977-07-23,Thornton_Shawn_1977-07-23,2015-16,38,FLA,LW,0,1,0,CAN,1,0,0,0,0,0,50,1,0.02,4,0.08,22.0,0,0.0
Tierney,Chris,1994-07-01,Tierney_Chris_1994-07-01,2015-16,21,SJS,C,1,0,0,CAN,1,0,0,0,0,0,79,7,0.0886075949367,13,0.164556962025,50.0,1,8.88666676518
Tikhonov,Viktor,1988-05-12,Tikhonov_Viktor_1988-05-12,2015-16,27,ARI,RW,0,0,1,LVA,0,0,0,0,0,0,50,3,0.06,3,0.06,9.0,0,4.25232999215
Tinordi,Jarred,1992-02-20,Tinordi_Jarred_1992-02-20,2015-16,23,ARI,D,0,0,0,USA,0,1,0,0,0,0,10,0,0.0,0,0.0,28.0,0,0.0
Tlusty,Jiri,1988-03-16,Tlusty_Jiri_1988-03-16,2015-16,27,NJD,LW,0,1,0,CZE,0,0,0,0,1,0,30,2,0.0666666666667,2,0.0666666666667,9.0,0,3.57313995888
Toews,Jonathan,1988-04-29,Toews_Jonathan_1988-04-29,2015-16,27,CHI,C,1,0,0,CAN,1,0,0,0,0,0,80,28,0.35,30,0.375,19.0,0,21.0017056843
Toffoli,Tyler,1992-04-24,Toffoli_Tyler_1992-04-24,2015-16,23,LAK,C,1,0,0,CAN,1,0,0,0,0,0,82,31,0.378048780488,27,0.329268292683,73.0,1,23.1088235198
Tootoo,Jordin,1983-02-02,Tootoo_Jordin_1983-02-02,2015-16,32,NJD,RW,0,0,1,CAN,1,0,0,0,0,0,66,4,0.0606060606061,5,0.0757575757576,22.0,0,3.80734058308
Trocheck,Vincent,1993-07-11,Trocheck_Vincent_1993-07-11,2015-16,22,FLA,C,1,0,0,USA,0,1,0,0,0,0,76,25,0.328947368421,28,0.368421052632,21.0,0,21.0704261972
